date,sma20_AAP,sma20_ACN,sma20_ADBE,sma20_AFL,sma20_ALB,sma20_ALK,sma20_AOS,sma20_ATVI,sma20_AYI,sma20_MMM,sma100_AAP,sma100_ACN,sma100_ADBE,sma100_AFL,sma100_ALB,sma100_ALK,sma100_AOS,sma100_ATVI,sma100_AYI,sma100_MMM,rsi_AAP,rsi_ACN,rsi_ADBE,rsi_AFL,rsi_ALB,rsi_ALK,rsi_AOS,rsi_ATVI,rsi_AYI,rsi_MMM,volume_AAP,volume_ACN,volume_ADBE,volume_AFL,volume_ALB,volume_ALK,volume_AOS,volume_ATVI,volume_AYI,volume_MMM,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,cap_AAP,cap_ACN,cap_ADBE,cap_AFL,cap_ALB,cap_ALK,cap_AOS,cap_ATVI,cap_AYI,cap_MMM,pe_AAP,pe_ACN,pe_ADBE,pe_AFL,pe_ALB,pe_ALK,pe_AOS,pe_ATVI,pe_AYI,pe_MMM
2011-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2972496010513468,0.4136909846802235,0.6248624862486261,0.09434726818396688,0.45849504397598684,0.6525882940701742,0.29176940237172677,-0.576570106136781,-0.36646692961165095,0.2141372141372151,-0.13281828866873785,-0.051365312210885264,-0.09852781586964877,0.09882003659103748,0.25533839602174624,-0.18509769634016102,-0.33499372663079363,0.2709452340242597,-0.16348784362994784,-0.10525028491085738,0,0,0,0,0,0,0,0,0,0,0,-0.8659990603464547,0.14367167203284392,-0.3630119084872582,-0.1659843662250201,-0.8801587253928754,-0.992361071195065,-1.0,-0.5420697558147392,-0.9835649137989411,1.0,-0.425862167918445,-0.34943059442335955,0.22942145869200092,-0.906865359844421,-0.3950005392936077,-1.0,-0.21790136484751976,1.0,0.8026687127406271,-0.6582701680653427
2011-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3036295648614953,0.5498854172488972,0.664627930682977,0.006209637357178166,0.5261446342848284,0.48567058737846347,0.30525566496618906,-0.576570106136781,-0.28080962882667393,0.288071565361107,0.13485451337231202,0.06777905950307969,-0.08379244997627927,0.22633455667559152,0.287835382707055,0.0690917985046712,-0.1520974982130568,0.10576137091956844,-0.0626139331358991,-0.04913224144604144,0,0,0,0,0,0,0,0,0,0,0,-0.8664162923494151,0.1519478626434061,-0.3546358146223454,-0.1775905551380046,-0.8769837667350029,-0.9933104675028258,-1.0,-0.5454816351019871,-0.9820527333541823,1.0,-0.41675380411474716,-0.32467113724621743,0.2688441973806013,-0.904078443873572,-0.3620784031034656,-1.0,-0.21405249370154478,1.0,0.845387281352278,-0.6436671035716084
2011-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.26343688585182945,0.41361586730993816,0.5736585365853655,0.013732052926272553,0.07435549525101726,0.43354383903656923,0.10526315789473684,-0.7122959412909993,-0.2971442661576822,0.239040991517243,0.011744424810436135,0.1205091822843802,-0.05111947434170764,0.14380856472823408,0.4828212904633112,0.06126134177961891,0.11494446710491567,0.01183328175126715,0.15621354620006964,-0.03874189140787745,0,0,0,0,0,0,0,0,0,0,0,-0.8632419443346733,0.15119120116336382,-0.35825156652108203,-0.17725640219884142,-0.8870799327664015,-0.9925963876487484,-1.0,-0.5514478294111571,-0.981396605071508,1.0,-0.3907817633366226,-0.3129841474126729,0.2797023542826993,-0.9007909325783099,-0.42530879272774125,-1.0,-0.21747304393847622,1.0,0.8703107598611102,-0.6358888293603687
2011-01-20,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31283323892500325,0.5965236686390557,0.5675413022351806,0.17221894501536772,0.06105883816871305,0.27895240294224377,0.06694429984383088,-0.7064179104477613,-0.2884825176118193,0.3073988922562446,-0.09036881934708263,0.23261676200862258,0.16096924557288833,0.033540585797426865,0.12771319689221333,0.19665751973600532,0.3103937524871168,-0.04110863291260157,0.19401158625385315,-0.05536397322471143,0,0,0,0,0,0,0,0,0,0,0,-0.8638840830222005,0.17332729314803674,-0.3673990618959313,-0.16710270245010383,-0.8879451833049214,-0.9940188185497005,-1.0,-0.5503084149605753,-0.981054506531268,1.0,-0.38724414892056147,-0.27753032442418923,0.2571931069111497,-0.875332159508207,-0.42370594292907937,-1.0,-0.2199814336637137,1.0,0.8612165966367473,-0.6222568183172854
2011-01-21,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23655667513225498,0.5555555555555568,0.4830261881668293,0.2009470434860785,0.15170837787033287,0.2296714448813908,0.3150149223011206,-0.7353158850837653,-0.22339051463168547,0.5076516807723082,-0.05996618130093213,0.1031601976127555,-0.01074610717192331,0.04029193701650571,0.16827599267753407,0.20076175674986463,0.19842834113149513,0.22274053426108556,-0.10342757657676464,0.18786202363534432,0,0,0,0,0,0,0,0,0,0,0,-0.8657422092019519,0.15338424097206182,-0.378086540748126,-0.17002871654597362,-0.8879378763921731,-0.9970302091118179,-1.0,-0.5707909811247944,-0.9826146603034692,1.0,-0.3469806480319134,-0.24477213352527738,0.3052116774758873,-0.8463435630830854,-0.3728365174755517,-1.0,-0.16020935522626667,1.0,0.9228543013329116,-0.5799396238370699
2011-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19471576952089853,0.5853694364197242,0.5069380203515274,0.14137575679505354,0.14696071163825042,0.21054342173686957,0.3561617334107172,-0.6835509138381202,-0.42829541839944474,0.5490036680876356,-0.18262550166091707,-0.119942748024737,0.08490288577577623,0.022710918606210943,0.21956455841798872,0.17974856316720247,-0.10980969179231695,0.31646481815534494,0.015471817170804175,0.35989381734751047,0,0,0,0,0,0,0,0,0,0,0,-0.8681811263521972,0.1496942874860796,-0.3701117317837527,-0.1720652638025556,-0.8898575505579881,-0.9965945712432471,-1.0,-0.5708259257998795,-0.9831362418814492,1.0,-0.36508371869490563,-0.2500699420604311,0.3279822206154106,-0.8500991232690146,-0.3889509934851322,-1.0,-0.16534531971254163,1.0,0.9031536446406652,-0.5811986365129181
2011-01-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22532347265215213,0.7113197238364888,0.36251105216622526,0.2758558623420577,0.13071041645732673,0.2739416560259307,0.59281914893617,-0.6394609712687518,-0.4165764985933791,0.2250901677904965,-0.07828473906328692,0.012878157945329984,0.11129901726419725,0.08244396375427997,0.30636483046052604,0.29639427691301856,0.4686370817904358,-0.04621696706440252,-0.121243829000084,0.3890726120841193,0,0,0,0,0,0,0,0,0,0,0,-0.8671250998688934,0.17872840720408223,-0.36934956363719784,-0.16030170179426273,-0.8935969738117973,-1.0,-0.9995267610130304,-0.5620278515019855,-0.9877060958318312,1.0,-0.3602561957911663,-0.25105202293501305,0.28880228255385965,-0.8586419607051872,-0.412489499647564,-1.0,-0.08657478660352635,1.0,0.8629040760708302,-0.6105830294876995
2011-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397585001588809,0.744038050778413,0.2607823470411247,0.2869281045751648,0.15438880111694875,0.1631506492540088,0.6100853177129759,-0.6024949190552951,-0.30162548541187006,0.3152169394287918,0.08486269057045781,0.22814126281821845,-0.03756796709919561,-0.042969407450218516,0.2959232945079482,0.27136478785479023,0.17700121571347835,-0.025241391042870404,0.036192272493366685,0.11142984963346593,0,0,0,0,0,0,0,0,0,0,0,-0.8679225126820634,0.17928729241955854,-0.37796845792165124,-0.17147201159381642,-0.8944694042024994,-1.0,-0.9971363850987695,-0.571005475747596,-0.9866467977585964,1.0,-0.3485758308068475,-0.22519586738180164,0.299088480047599,-0.8572495575461392,-0.4036828692477199,-1.0,-0.03130265112018793,1.0,0.911845641426003,-0.5925579636152029
2011-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360769579146888,0.7358301895368408,0.30009496676163394,0.35912179822268786,0.16546882679699182,0.23895242606753686,0.6357797073867013,-0.6241717466207264,-0.5978498100396086,0.3370053671799066,0.0009909423794825156,0.09037579018173897,-0.1459619405554553,0.20716436115999545,0.06188640383041485,0.03731297045317236,0.06566116386254524,-0.057057308078318256,-0.2573370836927953,0.004143810317050515,0,0,0,0,0,0,0,0,0,0,0,-0.8699203858898661,0.18377988209670737,-0.36989300079950016,-0.16731889205063855,-0.8970418588538398,-1.0,-0.9985001810162915,-0.5764238831583124,-0.9894295820359967,1.0,-0.35587786184084813,-0.2268224047348475,0.3311554489000914,-0.8735908587139714,-0.4156776912591481,-1.0,-0.007261701874554771,1.0,0.9264859346216028,-0.6088856652186838
2011-01-28,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48570914569700185,0.49173159484814777,0.07036747458952364,0.14285714285714246,0.06579148221645592,-0.22656905873266386,0.35668582583233865,-0.5893128665556444,-0.6413337338540102,0.11297868034806635,0.0784020298756484,-0.12392890978429051,-0.012857571957813495,0.18633503150777989,0.1480997117526338,0.0268245078818372,-0.09462607849255954,-0.073838469776475,0.031027396104282335,0.15829643105446217,0,0,0,0,0,0,0,0,0,0,0,-0.8633951078619027,0.18946408416364213,-0.383087310333899,-0.17127466339560826,-0.8951947425892778,-1.0,-0.9967803855852089,-0.5651321520375797,-0.9870472811233156,1.0,-0.3300753198128257,-0.22620952748691314,0.2638945245318576,-0.8604889147323309,-0.4180701742847398,-1.0,-0.03722599224593959,1.0,0.874910280508487,-0.6000645224518474
2011-01-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3773498395231537,0.5915346608138774,0.014913007456503036,0.3120970315991074,0.07991447280502495,-0.2749983521191748,0.41318419553622243,-0.4657380363963153,-0.11551188892300335,0.07497889666815616,-0.08005797140388135,-0.10971378296030164,-0.10276324862099435,-0.01119470589526727,0.0792253710957178,-0.07931323656319367,0.03162385092287214,-0.02614769958006735,0.01598035019476744,0.06568253278435128,0,0,0,0,0,0,0,0,0,0,0,-0.863817247708305,0.18218469530407067,-0.3738195912140704,-0.16585016863048685,-0.8929811057829995,-1.0,-0.9948495956998532,-0.5631182987205243,-0.9842241151591234,1.0,-0.3345881474014787,-0.23033448892244812,0.2883824283664307,-0.8458866932673442,-0.4047757621312046,-1.0,-0.02163088133043145,1.0,0.9119396570592739,-0.5919842264952041
2011-02-01,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30941292527931386,0.6080896864636114,0.08185328185328222,0.345461171682814,0.13179858609900463,0.002538930264048833,0.4172880135753584,-0.1619838749083804,0.16566520747682256,0.005094349430785461,-0.06567597091335226,-0.0404746707112796,-0.15398561152446644,0.12374915365880367,0.17321856392762788,0.08216900913395096,-0.03515327474987438,0.17370304051824567,-0.04139657645919682,0.04441224967769602,1,0,0,0,0,0,0,0,0,0,0,-0.8694639916535117,0.2044899034691856,-0.3658102659684028,-0.15181393597090043,-0.8914151098692213,-1.0,-0.9979299017151573,-0.5490953620674555,-0.9866241737967867,1.0,-0.39817102605852384,-0.259028703097683,0.2488347998378535,-0.8707539307554626,-0.41865869454143556,-1.0,-0.06105990691783503,1.0,0.8739088645118589,-0.6385127982187528
2011-02-02,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2216146180668026,0.5350599821381168,-0.023899371069182163,-0.006073183385723491,-0.09906777080324947,-0.18175912693257135,0.3548852053948308,-0.14913923286016328,0.1279110967949746,-0.10190446278160126,0.09836835045689968,-0.19444294172635687,-0.32948344868492496,0.24097946927764446,0.034533891147479456,0.04940674718759036,-0.13695127767691778,0.08081159655013304,-0.3538937244766311,-0.09733140116123758,1,0,0,0,0,0,0,0,0,0,0,-0.8724445960344899,0.21096441564826884,-0.36512013580691904,-0.1724185005121024,-0.8887841429563701,-1.0,-0.995393490037151,-0.544653673977894,-0.984065462535182,1.0,-0.4187349359611481,-0.24108684436705607,0.24810087569170003,-0.8678001648752334,-0.4053707432539003,-1.0,-0.06193414079551296,1.0,0.8537494822857874,-0.6196667175316781
2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08428885506511152,0.5606767388428602,0.025553662691652268,-0.026251270705017538,-0.08038623898286446,-0.23858910239536724,0.3319164009918517,-0.22474049505558624,0.19537726145095946,-0.010576462128475406,-0.13148101363003625,-0.16726328418875083,-0.3159051343466149,0.06141768263180582,-0.26651273007357734,0.10643484619514826,-0.2480667283478354,0.1640349158570182,-0.27832540427363806,-0.24869197860468983,1,0,0,0,0,0,0,0,0,0,0,-0.8693448258628628,0.21368390623809796,-0.3641572386866253,-0.1779115844902821,-0.8890311467224532,-1.0,-0.9955112566684192,-0.5476589981179576,-0.9828056195151165,1.0,-0.39462119988567934,-0.22816942320501943,0.26260354889379256,-0.8667430799395627,-0.40202400843727715,-1.0,-0.06537425220199433,1.0,0.8861592606396449,-0.6118002266130825
2011-02-04,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869837209625643,0.4820127504553725,-0.07637655417406775,-0.02383296047725536,-0.19274707757704568,-0.1475465808213836,0.32964354625774306,-0.01250427058421577,0.14494334363449068,0.021624679110647582,-0.03116182234432469,-0.31024525431812966,0.014864791133377084,-0.11407329561869115,-0.06261554858969462,0.0890485276184817,-0.30118662287334347,0.022320927686510013,-0.3656514049457565,-0.24128000492336718,1,0,0,0,0,0,0,0,0,0,0,-0.8670315768349517,0.20224181762133764,-0.37197078375681314,-0.17295832616936158,-0.8906399594182682,-1.0,-0.9978417619304647,-0.5467540936833433,-0.9855489927940577,1.0,-0.3847402482328539,-0.25571550380354435,0.23082234896949538,-0.8782988718391286,-0.41565490626018164,-1.0,-0.08532181955420282,1.0,0.8555727467047456,-0.6283274471055087
2011-02-07,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20892211301880925,0.45847516126728627,-0.11397058823529393,0.19774774774774817,-0.3201186561501135,-0.09702919142340471,0.37837130138779695,0.07597564350954877,0.18283555079408753,0.07027578317736405,0.027425639846510443,-0.20961203074222204,-0.22362459524544764,0.09644417016947379,-0.12325590942646321,-0.2566545868243925,-0.12033942559470083,-0.21253880961096983,-0.2404943798774315,-0.1133657286831323,1,0,0,0,0,0,0,0,0,0,0,-0.8659218820324623,0.19817121572550778,-0.3713104529079717,-0.15834644524639996,-0.8925002779118978,-1.0,-0.9976452312400286,-0.5465679794437834,-0.9840093642268368,1.0,-0.37747539032693156,-0.25675424747333775,0.23436174614981997,-0.860486912852095,-0.4278173333048265,-1.0,-0.08978449577329617,1.0,0.8813486068526941,-0.6238289932258059
2011-02-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19302721088435315,0.493892478361575,-0.06563706563706528,0.1139213992092788,0.046915932364849366,-0.042128715377993675,0.43144613041822943,0.24831229820956857,0.24825543892570234,0.1548680666335428,0.09432864411458175,-0.1723741770242006,-0.44208946359723716,0.06540550081602776,-0.11662168824628774,-0.2444995574604378,-0.14132706434742268,-0.11437520617091913,-0.3712318033897686,-0.09437770650428584,1,0,0,0,0,0,0,0,0,0,0,-0.8664495975763034,0.18761788962337622,-0.37666646469967413,-0.17801105123772054,-0.8937048655039571,-1.0,-0.998978676018349,-0.5472161346929769,-0.9846793971019846,1.0,-0.3799692230519409,-0.268846069461234,0.2209697520624292,-0.8797621420568957,-0.4350907393837661,-1.0,-0.11054913690459167,1.0,0.8719341679969483,-0.6249462765963627
2011-02-09,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34381270903010086,0.38420006526446904,-0.09022556390977532,-0.04703832752613213,0.0515488577921307,0.06762597653628255,0.3558623531835977,0.0936839323467229,0.189854667411962,0.24954136962125184,0.34256517730562236,-0.12206056753084298,-0.11218591193904683,-0.03607117781420186,-0.15200484547925766,-0.15683233959982212,0.1549545647532601,0.16604041947080725,-0.4192365277108953,0.14176803462552406,1,0,0,0,0,0,0,0,0,0,0,-0.8644486170702832,0.1713750753974037,-0.39734997014643036,-0.20366409430654386,-0.8960418191233461,-0.9990146957680065,-1.0,-0.5621341993529015,-0.9852602910557493,1.0,-0.34681022291501007,-0.25417129880326506,0.21321936646097917,-0.8945111284059963,-0.43403290939429173,-1.0,-0.12151585676396859,1.0,0.8922610866395762,-0.6045959650681606
2011-02-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.20091210907501245,0.45880685843843083,0.05300353356890408,-0.15071024977557124,-0.0848583120994515,0.1676236877211298,0.329076568117186,-0.21474313362743702,0.2428964995678473,0.1164135936370223,0.5957854587351041,-0.047679222757135896,-0.13218783146363544,-0.05195636968527492,-0.18909718573925058,-0.08481702815323428,0.033538740301184186,0.5818512515299595,-0.35716563734939427,-0.09337833522031522,1,0,0,0,0,0,0,0,0,0,0,-0.8668278262461984,0.18243083537535276,-0.38377853236124837,-0.20624558814228422,-0.8961975412765636,-0.9992956385633325,-1.0,-0.6027893381304255,-0.9850201300800934,1.0,-0.3328474576552334,-0.21090557638857654,0.30506248733283137,-0.8958887417193804,-0.40888016904675084,-1.0,-0.07146214722684918,0.8662749704703798,1.0,-0.5908870712154082
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21528131402247674,0.21088138093027098,-0.07199999999999984,-0.11428717529147048,-0.05502262103662581,0.19746113410133126,0.3347166799680765,-0.2669701167623195,0.3048729076255421,0.14284659496443564,0.15266090584429806,-0.11147960903396475,-0.22390903438707996,-0.11169453392679654,0.055742985450787944,-0.10017429486358002,-0.21785572423115926,0.12285529899952455,-0.384558889123342,-0.012436415112374992,1,0,0,0,0,0,0,0,0,0,0,-0.8694256140918362,0.1502694598396117,-0.3916376075732596,-0.20598904806115448,-0.8979464662977887,-0.9982367105594453,-1.0,-0.6081407311361173,-0.9845374360274444,1.0,-0.35722535599238514,-0.25489757394010804,0.27755287764635317,-0.9015925307035388,-0.42918265300683944,-1.0,-0.08404614860679971,0.8327787293356348,1.0,-0.596019298967152
2011-02-14,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02505607177186797,0.16545349508954377,0.06355932203389769,-0.11074032241503229,0.10801196539736391,0.2093984133979726,0.05988526654540316,-0.20689980205485914,0.35137078651685294,0.3935164008204102,0.0436457750601986,-0.05831586325347561,-0.26562778250865177,-0.24075115369280775,-0.31730334505703683,-0.08110358665926982,-0.28910038477317257,-0.06912263051844741,-0.3387068862438466,-0.019473260525477633,1,0,0,0,0,0,0,0,0,0,0,-0.8741352765928054,0.1493722142079419,-0.3881561347910766,-0.20954880415959753,-0.8968462385567013,-0.997037640631747,-1.0,-0.6007978676065011,-0.9846068466063969,1.0,-0.3911125043918826,-0.2543844688937139,0.2948301647624292,-0.9108432308386134,-0.4246253189774718,-1.0,-0.09046285032006895,0.8854391987168226,1.0,-0.5979837727254069
2011-02-15,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07500133226751893,-0.09091462116373239,0.08823529411764608,-0.09594294040954043,0.11418879588928343,0.212404042635445,-0.17536015896671597,-0.1822334532024492,0.2094829720958724,0.31681127622087135,-0.05147428367223022,-0.12277520150939004,-0.19547804449076286,-0.2331651230084294,-0.28158632166741787,-0.19377170127122006,-0.10842294781102385,-0.13220807396901887,-0.3292425626805148,-0.08419381683089765,1,0,0,0,0,0,0,0,0,0,0,-0.8747819794342989,0.1383616086986077,-0.3869848210743275,-0.20887062880539797,-0.8960919050029348,-0.9967535981487099,-1.0,-0.6014280375356533,-0.9851869115679016,1.0,-0.3884955391183543,-0.2568898803597248,0.31665131647442757,-0.9079516881966027,-0.4127579231382167,-1.0,-0.08539593440605386,0.9073423096758104,1.0,-0.5911939072704508
2011-02-16,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025047067984898863,0.19552295718098767,0.1621621621621614,-0.031346981980898025,0.2649819758824501,0.10373877751814076,-0.243626806833114,-0.13084350891534258,0.2632874211090377,0.4516571999250967,0.009438974357761453,-0.14407552564848086,0.1869051177116368,-0.13534200652725425,-0.14154961842998165,-0.25154049771524045,-0.15115427696339986,-0.03710123541679951,-0.2951581672045342,0.0250092811148053,1,0,0,0,0,0,0,0,0,0,0,-0.8735808234280833,0.15994214191435296,-0.3781309125319138,-0.20588381894278263,-0.8950098986139061,-0.9973845942025525,-1.0,-0.6052557156476575,-0.985516880551392,1.0,-0.37008684218383625,-0.21670036906534307,0.35907306388383087,-0.8954414521885765,-0.39482315409458324,-1.0,-0.0787157377867801,0.9034095588625743,1.0,-0.5798294506960222
2011-02-17,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10738197424892681,0.48837535014005573,0.6058394160583931,0.2509792543159728,0.6274991083978416,0.4270770163735599,0.07766143106457346,-0.08185477858953338,0.44639529775340403,0.8563366595657212,0.07383055612808558,0.05457944130219732,-0.039877509320252316,0.04865311943331611,-0.15902762232981357,-0.43034967300120675,-0.1800489870073779,-0.27853743807042136,-0.10027060706816099,-0.0763074781969784,1,0,0,0,0,0,0,0,0,0,0,-0.8797659064301571,0.16908689864353432,-0.3754396830998158,-0.18719278176231036,-0.8944375129736766,-0.9974242008978912,-1.0,-0.6039980946021254,-0.986438865261633,1.0,-0.4056397979344961,-0.19716559048615556,0.3822236641322374,-0.8762871331036867,-0.38349683975433013,-1.0,-0.06543689936738428,0.932236660350763,1.0,-0.5763009952502812
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12715399659221527,0.38628111751277283,0.5909090909090906,0.1814504986560147,0.6076368939762216,0.40079616057144996,-0.09285969722255283,-0.10184247823446047,0.3696593359206545,0.8509037312853929,-0.16534372278188078,-0.12371118838517754,0.14353216900706248,-0.08374943544218964,-0.20130852895459891,-0.1293721748816215,-0.1490020196831497,-0.12160151265702182,-0.14576995308389393,-0.03370624643839038,1,0,0,0,0,0,0,0,0,0,0,-0.8811316440712783,0.15628514868755916,-0.36859446388158934,-0.19211395961131927,-0.8934786423544526,-0.9980280683587855,-1.0,-0.6034530107035232,-0.9856628902117522,1.0,-0.41330143465275115,-0.21065495123007927,0.3996939006636886,-0.8723148191830546,-0.37516582104334983,-1.0,-0.07432912375749501,0.9255386283257558,1.0,-0.5698036029687918
2011-02-22,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1528654637285649,0.0,0.04466019417475797,-0.02621704354695309,-0.10356509749852316,-0.17348232955129772,-0.47359085534095335,-0.36126853282958393,0.0847565728864006,0.6421480066759606,0.0034056759316117772,-0.005238183856633094,0.13228922701618598,-0.1118904616488762,0.0168283303273968,0.2601466877471635,0.09430108957970088,-0.13595489502044683,0.08443438179056342,0.13970395578689312,1,0,0,0,0,0,0,0,0,0,0,-0.8704384558950017,0.14563673243440323,-0.3860163784192173,-0.19239094517648303,-0.8867754602189015,-0.9899398992036174,-1.0,-0.593289001416786,-0.9736331196470269,1.0,-0.3886931528572727,-0.20227887794514687,0.3399570948824109,-0.8414567636153153,-0.3820196664668454,-1.0,-0.30949897271557125,0.9372072508216254,1.0,-0.5359018892298797
2011-02-23,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.07878068442546682,-0.19117881498538747,-0.009208103130754486,0.08469449485783409,-0.14701251967913698,-0.19938904937410795,-0.5875540457072257,-0.4412048451066566,0.006278144824639731,0.33417208359544415,-0.03251159458834394,-0.007902828123914903,0.007140981526340634,-0.1344418435935708,-0.06742150389767068,0.3004237097146596,0.20483077820161474,0.10558803975914362,0.1487630892762348,0.17998056648799515,1,0,0,0,0,0,0,0,0,0,0,-0.867857849836883,0.14335311517646,-0.3794277422129265,-0.18078621045975396,-0.8834040557178574,-0.9907109272684337,-1.0,-0.5906499836785547,-0.9718565899888513,1.0,-0.37115280941014084,-0.2007856382030465,0.35274445237489216,-0.8148537558475306,-0.35798740642488736,-1.0,-0.32856265952673447,0.9318592643875367,1.0,-0.5252585575623501
2011-02-24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10265395376633202,-0.14568035845102822,-0.014814814814814614,0.07155275453656429,-0.2200839688115832,-0.10741417443985024,-0.4384891012242449,-0.42999289267945984,-0.03775916517918554,0.28590136528280974,0.11965760233294216,0.0018889024991283155,-0.06061878957827294,-0.07214851111480616,0.05571127553534142,0.20670215941188383,0.1204203190762695,-0.015050902296427887,0.17519552515219486,0.0529621113596186,1,0,0,0,0,0,0,0,0,0,0,-0.8662435327950166,0.15761573156207143,-0.3769103068635551,-0.18450475243318887,-0.886159532993309,-0.9904074631813585,-1.0,-0.5906603459316473,-0.9722513199378974,1.0,-0.3675605518930811,-0.19639593679636735,0.3472709572040902,-0.8301779161282654,-0.3845904889892937,-1.0,-0.3215970791942776,0.919788549392416,1.0,-0.5381650056634542
