date,AAP,ACN,ADBE,AFL,ALB,ALK,AOS,ATVI,AYI,MMM
2011-09-14,60.0902,42.5467,25.755,14.0906,39.9484,13.3913,8.1967,11.0601,41.7314,62.844
2011-09-15,61.2533,43.999,26.12,14.6109,40.5282,13.4295,8.3014,11.1339,42.3544,63.7854
2011-09-16,61.1751,45.6587,25.52,14.6512,40.0695,13.4677,8.3594,11.1985,41.5397,63.7063
2011-09-19,61.3413,45.3101,25.27,14.2923,39.6888,13.3036,8.2301,11.1062,40.5429,62.6621
2011-09-20,60.2955,45.1608,24.64,14.139,38.9358,13.0292,8.1878,11.1431,39.4503,62.6621
2011-09-21,58.4971,44.306,24.89,13.3849,37.5858,12.4579,7.8668,10.9863,37.4567,60.3916
2011-09-22,57.4013,41.7915,24.31,12.9131,34.8077,12.4714,7.6373,10.6542,35.3193,57.6703
2011-09-23,58.6732,41.833,24.88,12.6872,35.4135,13.1349,7.6284,10.811,35.5398,58.5326
2011-09-26,59.5146,43.0861,25.13,13.1389,36.729,13.1934,7.586,11.1431,36.019,59.4819
2011-09-27,58.9863,44.5218,25.56,13.9011,38.0877,13.1979,7.8267,11.2354,36.2778,60.3442
2011-09-28,58.3699,44.6711,25.11,13.647,35.4914,12.91,7.5392,11.097,35.0701,58.2241
2011-09-29,57.7242,45.1774,24.99,14.4697,36.6424,13.0404,7.6262,11.0509,35.5493,58.9598
2011-09-30,56.8436,43.7168,24.17,14.0947,34.9635,12.6603,7.1381,10.9771,34.543,56.7922
2011-10-03,55.0826,42.8372,23.26,13.5381,33.7519,11.5425,6.7815,11.0232,32.5589,56.1119
2011-10-04,57.2937,45.028,24.04,14.5705,34.851,12.2735,7.0623,11.1708,36.1628,56.9662
2011-10-05,57.3524,45.5176,24.675,15.0908,36.7722,12.5411,7.2005,11.2077,38.2905,57.3776
2011-10-06,58.1057,45.891,25.33,15.4174,37.2136,13.0562,7.3431,11.5951,41.9423,59.0547
2011-10-07,57.7633,46.4055,25.28,14.7722,37.5598,12.9392,7.1336,11.549,40.1691,58.3981
2011-10-10,59.6222,47.6254,25.76,15.5465,39.7753,13.5037,7.4078,11.9641,41.5206,60.6923
2011-10-11,59.632,47.3184,25.84,15.7159,39.9311,13.8928,7.4234,11.9272,42.3257,60.4549
2011-10-12,58.7417,48.2105,25.88,16.3813,41.0561,13.9648,7.5771,11.7612,43.8017,61.9896
2011-10-13,58.5069,48.009,25.8,16.2442,41.1081,14.4506,7.5036,11.918,43.3033,61.5466
2011-10-14,59.4265,49.3691,26.81,16.6555,42.086,14.3247,7.6774,11.918,43.9167,62.4089
2011-10-17,58.2916,48.4792,26.24,15.9901,41.0475,14.2235,7.2763,11.9088,42.35,60.0277
2011-10-18,60.2484,48.2525,26.76,16.8934,42.3716,14.5226,7.5526,12.001,43.6572,61.9896
2011-10-19,60.4636,48.1433,26.02,16.5507,38.7974,14.2235,7.41,11.8903,42.7441,61.4675
2011-10-20,61.0311,47.9334,26.08,16.6837,39.3253,14.824,7.2986,12.2408,41.9078,62.2428
2011-10-21,61.5594,48.7646,27.3,17.2282,40.2686,14.8375,8.0696,12.4438,42.3884,63.6667
2011-10-24,62.1758,49.0081,28.2,17.4782,42.0687,15.4312,8.3683,12.5637,44.4934,65.0116
2011-10-25,62.166,48.8402,27.85,16.833,44.1025,14.8262,8.2702,12.4807,43.2823,60.9454
2011-10-26,61.9703,48.8738,27.81,17.3532,45.6256,14.7408,8.2435,12.453,44.0032,60.9296
2011-10-27,64.0249,50.7209,28.34,18.7001,47.4257,15.2423,8.6892,12.3792,46.7234,64.4025
2011-10-28,64.2499,51.8544,29.02,18.8494,47.7113,15.1254,8.631,12.4161,46.608,64.0781
2011-10-31,63.6629,50.595,29.41,18.1839,46.1189,14.9634,8.3155,12.3515,44.503,62.5118
2011-11-01,63.4183,48.2441,28.59,17.329,44.1111,14.7565,7.9328,12.2224,42.5422,60.542
2011-11-02,63.4966,49.1005,29.35,17.946,45.7987,14.7093,8.1678,12.2593,43.686,61.7523
2011-11-03,64.6413,49.7218,30.16,18.4259,47.0796,15.4785,8.6489,12.3423,45.5411,63.0022
2011-11-04,64.5924,48.899,29.79,18.2646,47.0536,15.474,8.7586,12.5083,44.3781,62.7333
2011-11-07,65.0131,48.6975,29.92,18.4017,47.2526,15.4402,8.6869,12.6744,43.6476,63.0418
2011-11-08,66.2263,49.4447,30.42,18.7243,47.1921,15.5549,8.6713,12.8497,44.0513,64.7347
2011-11-09,64.9348,47.6144,28.08,17.4903,44.8987,15.0399,8.2819,12.0102,41.754,62.4959
2011-11-10,68.0069,47.8578,28.03,17.6274,45.4352,14.7408,8.2618,11.9733,42.5518,63.5402
2011-11-11,68.7602,49.5119,28.43,18.0952,46.5949,15.294,8.3737,11.7243,44.3492,65.0986
2011-11-14,67.4884,48.2944,28.24,18.0025,46.1189,15.0714,8.2551,11.8073,43.638,64.7664
2011-11-15,66.9698,48.6387,28.47,17.9578,45.2708,15.1883,8.3446,11.2723,44.676,64.7664
2011-11-16,65.561,47.7991,28.54,17.5921,45.141,14.8712,8.3938,11.3276,44.455,64.7664
2011-11-17,66.0991,46.7663,27.69,17.0477,43.5745,14.5811,8.2439,11.1893,43.2054,63.6272
2011-11-18,66.4806,46.2626,27.18,17.0558,43.5313,14.626,8.1297,11.1155,43.3784,63.7142
2011-11-21,66.0795,46.229,26.63,16.6861,43.0553,14.3449,7.9037,10.9586,42.3019,62.0134
2011-11-22,65.5023,46.0359,26.33,16.6617,42.4495,14.093,7.9127,10.9771,42.3404,62.0055
2011-11-23,65.4044,45.0284,25.94,16.0442,40.6753,13.7197,7.9216,10.8387,41.1389,60.1811
2011-11-25,65.6881,45.0871,25.83,15.8654,40.8744,13.7826,7.8814,10.8387,41.2927,60.6511
2011-11-28,65.8447,46.4221,26.62,16.552,42.9514,14.3359,8.2573,11.2169,43.8975,61.9178
2011-11-29,66.0599,46.6572,26.07,16.6089,43.289,14.6868,8.2819,11.1524,44.8298,61.5354
2011-11-30,67.7232,48.6387,27.42,17.649,47.1921,15.6134,8.7854,11.4568,48.2997,64.5628
2011-12-01,67.2633,48.6723,27.14,17.4865,46.3007,15.7843,8.5683,11.4475,47.5404,63.9733
2011-12-02,67.5666,49.0165,27.11,17.7587,46.1189,15.6674,8.8257,11.3184,47.8672,63.5431
2011-12-05,68.408,49.8057,27.91,18.0512,46.517,15.9868,8.9465,11.4752,49.136,64.4752
2011-12-06,68.5744,49.6798,27.96,18.2015,46.5084,15.9395,8.9174,11.4199,49.2513,65.4312
2011-12-07,68.4863,49.1508,27.86,18.2097,47.2353,15.7574,8.9152,11.3184,49.1648,65.6383
2011-12-08,68.3885,47.5808,27.38,17.3402,45.9372,15.2738,8.5706,11.0048,48.1171,64.1007
2011-12-09,68.7602,49.2936,28.04,17.7871,45.9458,15.6921,8.9711,11.2907,49.3666,65.4869
2011-12-12,67.6645,48.8822,27.39,17.4255,44.0592,15.7911,8.7921,11.18,48.4055,64.2043
2011-12-13,66.4317,48.6387,26.99,17.1615,43.8472,15.8203,8.6601,11.0509,47.7038,63.2642
2011-12-14,65.4533,47.0434,26.52,16.9096,41.7456,16.1959,8.4251,10.8479,46.6369,62.5472
2011-12-15,66.2458,47.1274,26.46,16.7389,42.3969,16.5356,8.4274,10.9402,47.0213,62.826
2011-12-16,66.5295,45.465,28.2,16.6211,43.5606,17.1293,8.6556,10.9586,47.4635,62.834
2011-12-19,65.5414,44.9192,27.505,16.1132,41.6934,16.711,8.5482,10.7465,46.1178,61.9975
2011-12-20,67.4981,45.5405,28.44,16.5967,43.465,17.1383,8.725,10.9448,48.4151,63.9812
2011-12-21,67.0774,43.7018,27.97,16.9502,43.2653,17.208,8.8525,11.0048,49.3474,63.7343
2011-12-22,67.9392,44.1468,27.885,17.2346,44.0816,17.1721,8.9846,10.9771,49.9914,64.507
2011-12-23,68.7911,44.407,28.29,17.5027,44.4116,17.0978,9.1166,11.2538,50.3759,65.4869
2011-12-27,69.4472,44.4406,28.5,17.5921,44.7156,17.0034,9.1569,11.2261,50.2029,65.5507
2011-12-28,68.8009,44.3819,28.015,17.2265,43.5693,16.8347,8.9152,11.1893,49.2129,64.6504
2011-12-29,68.889,45.2047,28.31,17.5799,44.7156,17.0798,9.1479,11.3461,50.5681,65.4152
2011-12-30,68.184,44.6925,28.27,17.5759,44.733,16.8887,8.9779,11.3645,50.943,65.1125
2012-01-03,67.665,44.4574,28.57,18.234,45.7924,16.6323,9.2352,11.2538,50.9526,66.5147
2012-01-04,69.2513,44.4406,28.28,18.1081,46.4611,16.7402,9.3829,11.1662,52.0195,67.0644
2012-01-05,69.692,43.5926,28.48,18.2259,46.5306,16.9224,9.4008,11.1708,50.5777,66.7616
2012-01-06,70.0151,43.5171,28.72,17.974,46.4351,16.612,9.3404,11.2907,48.367,66.4191
2012-01-09,69.9956,43.4415,28.53,17.5637,46.4004,16.8144,9.3918,11.2538,52.8077,66.8174
2012-01-10,70.0543,44.1887,29.2,17.8237,47.8419,16.621,9.4881,11.4844,55.672,67.16
2012-01-11,70.5243,45.0619,29.32,17.9618,48.0851,16.3849,9.5306,11.632,56.0085,66.7377
2012-01-12,70.162,45.2886,29.23,17.905,49.9262,16.2297,9.6246,11.5859,55.7201,67.144
2012-01-13,69.976,44.7093,28.97,17.5434,49.327,16.3084,9.4478,11.2907,54.9031,66.6023
2012-01-17,70.5831,44.9108,29.35,17.779,49.7959,16.2747,9.4903,11.0601,55.6642,67.1042
2012-01-18,72.1009,46.1366,29.89,18.3559,50.812,16.5108,9.6022,11.263,56.0688,67.7734
2012-01-19,73.5893,46.0107,30.24,19.1482,52.1841,16.648,9.4679,11.383,55.6353,68.355
2012-01-20,73.1976,46.8587,30.5,19.4651,51.7933,16.5356,9.2531,11.2723,55.0283,68.2355
2012-01-23,73.3445,47.4212,30.23,19.522,52.1841,16.5805,9.1837,11.1339,55.4908,68.2036
2012-01-24,73.6677,47.5472,30.95,19.9364,54.416,16.702,9.2844,11.3276,55.8857,68.4586
2012-01-25,74.4021,48.0174,31.34,19.9729,53.921,16.9674,9.3941,11.0232,56.2133,68.8967
2012-01-26,73.5012,47.7907,31.18,19.8186,54.7286,16.3534,9.3359,11.0232,55.8857,69.7731
2012-01-27,73.7852,47.3709,31.05,19.9242,54.9284,16.7695,9.4948,11.2077,56.0881,69.6775
2012-01-30,74.9798,47.9082,31.0,19.6682,55.076,16.7672,9.5375,11.2261,56.6661,69.5819
2012-01-31,75.0484,48.1433,30.95,19.5951,55.8489,17.1226,9.5419,11.383,56.0977,69.08
2012-02-01,75.068,49.0501,31.24,19.6073,57.6639,17.4712,9.8092,11.2169,57.3501,69.5898
2012-02-02,74.6861,48.5043,31.285,19.6967,57.03,17.415,9.8092,11.2354,57.2056,69.6536
2012-02-03,75.3226,48.9577,31.85,20.3061,58.1763,17.6264,10.126,11.3276,58.0919,69.8926
2012-02-06,75.2442,48.412,31.855,20.1517,58.6192,17.415,10.236,11.3645,57.2248,69.7571
2012-02-07,75.6261,48.6639,32.28,20.0217,58.0981,17.28,10.3573,11.4752,57.7932,70.02
2012-02-08,77.1929,47.9166,32.1,20.0583,57.9505,17.0304,10.4472,11.5767,58.1979,70.0838
2012-02-09,78.4561,48.2021,32.65,19.9201,57.7594,17.1001,10.5078,11.6781,59.0649,70.1236
2012-02-10,78.3288,47.8243,32.21,19.6357,56.6479,16.756,10.1776,11.3691,57.9088,69.4225
2012-02-13,77.7804,48.2021,32.35,20.0054,57.4381,17.0371,10.3506,11.2999,58.6699,70.1316
2012-02-14,78.1134,48.2441,32.44,19.8623,56.6652,17.0933,10.3618,11.5121,58.2653,70.0997
2012-02-15,77.7511,48.5967,32.46,19.6619,56.1963,16.8122,10.2473,11.4383,57.0611,69.789
2012-02-16,84.1161,49.0753,32.86,19.7069,57.6466,17.334,10.409,11.549,58.9878,70.3023
2012-02-17,83.7929,49.0585,32.75,19.6373,57.5597,17.1788,10.4674,11.2815,59.2383,70.2302
2012-02-21,83.6167,48.815,32.54,19.5964,57.1168,16.2994,10.4427,11.0878,59.7489,70.2622
2012-02-22,83.3131,49.1424,32.33,19.2078,57.4816,15.7619,10.4045,11.1616,59.9897,70.3906
2012-02-23,83.3817,49.8813,32.97,19.3224,57.8202,15.5684,10.4427,11.2215,61.2229,70.5029
2012-02-24,82.8235,50.0828,33.41,19.1833,57.4381,15.2625,10.2899,11.1754,61.5215,70.7435
2012-02-27,82.422,50.0912,33.27,19.1015,58.0895,15.5639,10.2675,10.9863,61.0687,70.6392
2012-02-28,83.9888,50.1752,33.27,19.1792,57.9505,15.6337,10.2181,11.1247,60.1246,70.3986
2012-02-29,83.5971,49.9905,32.89,19.3265,57.7681,15.4222,10.1439,11.0232,59.9127,70.2622
2012-03-01,84.1944,50.108,33.1,19.3919,58.7929,15.6359,10.2428,10.7742,58.9589,70.174
2012-03-02,84.9093,50.0408,33.73,19.2569,57.2471,15.5437,10.1417,10.7649,57.5331,70.1981
2012-03-05,85.0366,51.1155,33.22,19.2365,54.1902,15.4087,10.1529,10.8018,58.5928,69.8291
2012-03-06,85.203,49.9233,31.99,18.4961,52.1494,15.375,9.7396,10.8203,57.1285,68.1367
2012-03-07,84.9974,50.0492,32.41,18.5289,53.4086,15.3795,9.8362,10.8848,57.9281,68.5538
2012-03-08,85.1345,50.6034,33.05,18.308,54.6505,15.4447,9.9912,11.0739,59.3443,69.5484
2012-03-09,85.4576,51.0987,33.64,18.4716,54.7547,15.6269,10.0473,10.9863,60.4329,69.6206
2012-03-12,85.6731,51.3422,33.56,18.2957,54.4941,15.4672,10.0631,11.014,60.9531,70.2141
2012-03-13,86.6425,52.4001,34.22,18.8438,55.4581,15.7484,10.3169,11.0878,62.3886,71.1846
2012-03-14,87.3182,52.5681,33.77,18.9011,55.6759,15.5729,10.0339,11.3737,61.2421,71.2809
2012-03-15,87.3965,53.4245,34.17,19.4287,56.277,16.1847,10.2854,11.4937,61.8298,72.1872
2012-03-16,86.2214,53.4161,33.82,19.171,56.0766,15.6966,10.263,11.6689,61.3096,71.8343
2012-03-19,86.6621,53.2398,34.51,19.4574,56.0853,15.8158,10.2989,11.715,61.1843,71.9787
2012-03-20,86.9657,52.9627,33.16,19.4533,55.7717,15.8788,10.1305,11.715,60.298,71.6659
2012-03-21,87.3182,53.5252,33.56,19.0974,55.9982,15.8113,10.0361,11.7244,60.2691,71.313
2012-03-22,87.3868,53.3321,33.71,18.6516,55.2577,15.5639,9.9575,11.9115,59.7007,71.0403
2012-03-23,87.2006,54.474,33.815,18.7007,54.5957,15.6044,9.8632,11.8882,60.3847,70.952
2012-03-26,88.5136,55.322,34.4,19.1669,56.0941,16.1892,10.081,11.949,61.3385,71.4814
2012-03-27,88.69,54.961,34.63,19.077,56.3031,15.9688,10.0923,12.0332,61.7238,71.4974
2012-03-28,87.0046,54.1549,34.46,19.0238,55.0225,16.2252,10.1327,11.8741,61.3674,70.944
2012-03-29,86.2109,54.1549,34.48,18.7334,55.4842,16.3016,10.1102,11.949,60.8761,71.2007
2012-03-30,86.789,54.1549,34.31,18.8111,55.6846,16.1127,10.0968,11.9958,60.5292,71.5536
2012-04-02,87.1908,54.9861,34.7,18.9829,56.7823,16.0317,9.9755,11.9958,61.3481,71.5696
2012-04-03,88.1903,54.5328,34.31,18.7497,56.1202,16.2387,10.0563,12.0051,61.3192,71.2167
2012-04-04,87.9257,54.1046,33.46,18.4225,55.4407,16.3421,9.9463,11.9864,55.3945,70.4547
2012-04-05,88.3863,54.3984,33.59,18.3244,54.9006,16.2297,9.8811,11.8741,54.3732,69.9976
2012-04-09,88.0139,53.5168,33.22,17.8417,54.9093,15.8608,9.7306,11.9022,52.3405,69.2436
2012-04-10,86.5049,53.0215,32.61,17.2691,53.4109,15.4065,9.5307,11.5747,51.0977,67.84
2012-04-11,87.8571,53.9828,33.005,17.6045,53.9946,15.501,9.7284,11.5747,52.1286,68.4576
2012-04-12,88.1413,54.4156,33.55,18.083,55.5104,15.8653,10.1507,11.6776,53.4099,69.6687
2012-04-13,88.3373,53.0749,33.18,17.539,54.7525,15.6359,9.8991,11.6215,52.2153,68.7303
2012-04-16,87.8963,52.5064,32.845,17.5063,55.2055,15.6989,9.9597,11.4718,53.0651,69.2997
2012-04-17,88.3765,54.458,33.84,17.8744,55.8588,15.8473,10.0855,11.4811,54.7068,70.1419
2012-04-18,88.8566,53.9319,33.39,17.5063,56.8432,15.7304,10.0047,11.4624,54.6778,69.8853
2012-04-19,89.0428,53.4992,32.905,17.2977,55.5191,15.6044,9.9934,11.4624,53.1134,69.6206
2012-04-20,88.9546,53.7961,33.06,17.0237,57.0088,15.5234,10.5977,11.4156,52.8912,70.166
2012-04-23,88.7684,53.4822,32.62,16.9173,56.1115,15.2131,10.4562,11.5653,51.8,69.8853
2012-04-24,87.0634,53.304,32.4,17.1791,55.0835,15.2715,10.5617,11.6402,52.814,70.9761
2012-04-25,87.8375,54.3562,33.13,18.5125,56.2421,15.429,10.6875,11.7618,53.6735,71.2247
2012-04-26,89.5915,54.5937,33.26,18.4143,56.7387,15.2895,10.7414,11.9396,53.8087,71.6418
2012-04-27,90.5126,55.1707,33.58,18.4757,57.697,15.294,10.9781,12.0051,55.4793,71.6739
2012-04-30,89.9541,55.1113,33.55,18.4225,56.8868,15.2041,10.7279,12.0472,53.6638,71.6739
2012-05-01,88.9252,55.1538,33.77,18.6148,57.5576,15.1186,10.7392,11.9958,54.784,71.8664
2012-05-02,90.4636,55.2641,33.76,18.4102,57.5489,14.8532,10.7617,12.0145,54.7261,71.8022
2012-05-03,90.1011,54.4834,33.32,18.1403,57.061,14.9477,10.613,11.846,53.3451,71.698
2012-05-04,88.543,53.1258,32.61,17.7844,55.4581,14.9027,10.4394,11.5653,52.0318,71.1205
2012-05-07,88.8468,51.0978,32.52,17.8908,55.9721,15.0826,10.4687,11.4998,52.3601,70.5911
2012-05-08,87.3868,50.3511,32.67,17.8294,55.1009,15.339,10.4575,11.6028,51.9449,70.2302
2012-05-09,86.8282,50.2493,32.52,17.494,54.5434,15.2581,10.4372,11.6028,52.5919,69.9976
2012-05-10,87.279,49.8081,31.92,17.6249,54.796,15.294,10.4958,11.9209,52.4953,69.8853
2012-05-11,86.6421,49.7317,32.2,17.7354,55.1271,15.366,10.4372,11.832,52.5822,69.5644
2012-05-14,80.6843,49.9014,32.23,17.6126,53.1147,15.2625,10.1983,11.8273,51.0178,68.8426
2012-05-15,79.4496,50.0033,32.33,17.5467,53.8813,15.1231,10.4529,11.9583,50.6605,68.8025
2012-05-16,80.4491,50.1645,32.36,17.151,54.7176,15.1636,10.2231,11.584,50.3997,68.9308
2012-05-17,66.7992,49.5451,32.01,16.4132,52.2522,14.4844,9.8985,11.3127,48.7484,68.1151
2012-05-18,65.3392,48.9171,31.31,16.1041,51.6598,14.5473,9.8287,11.2004,48.0628,67.4448
2012-05-21,68.4161,50.122,32.01,16.3761,53.7419,14.7363,10.054,11.4156,51.433,68.212
2012-05-22,67.5832,50.0033,32.01,16.5327,51.8951,14.5968,10.1126,11.2285,51.7324,67.9455
2012-05-23,70.2093,49.9863,32.18,16.4214,52.3568,14.4978,10.3335,11.5373,52.7754,68.4866
2012-05-24,71.4635,49.2056,31.54,16.3555,52.6965,15.2221,10.4034,11.322,51.829,68.632
2012-05-25,72.1886,48.739,31.6,16.1659,53.5154,15.276,10.2321,11.453,52.0897,68.4704
2012-05-29,72.7178,49.562,32.05,16.5904,55.4755,15.3525,10.5183,11.191,53.9825,69.2377
2012-05-30,70.9932,48.9765,31.29,16.3472,52.9492,15.1231,10.2569,11.1443,52.2829,68.2039
2012-05-31,71.4733,48.4505,31.05,16.5204,52.8795,15.429,10.4034,10.9852,52.6305,68.1716
2012-06-01,69.7095,46.9062,29.82,15.9309,49.5691,15.2086,10.0563,10.901,49.8203,66.9117
2012-06-04,69.3568,47.6189,30.31,15.8485,49.8827,14.5563,9.9481,10.901,48.6229,66.726
2012-06-05,70.6698,48.145,30.705,16.0299,51.7295,14.6778,10.0991,10.8589,49.6562,66.6371
2012-06-06,72.2278,49.5705,31.69,16.7058,52.7139,15.0556,10.4822,11.3174,52.4277,68.3493
2012-06-07,72.2376,49.9439,31.32,16.8584,52.5658,15.2041,10.5837,11.0226,51.6455,69.0519
2012-06-08,72.8354,49.6638,31.65,16.7512,52.9927,15.6224,10.8045,11.0694,52.6498,69.4557
2012-06-11,70.7188,48.5608,31.13,16.4874,51.111,15.5504,10.5003,10.8495,51.3558,68.7935
2012-06-12,71.8751,48.6626,31.77,16.7512,52.0083,15.6179,10.6671,10.9384,52.2829,70.0453
2012-06-13,69.1216,48.3062,31.79,16.6028,50.4751,15.7439,10.4958,10.9103,52.2346,69.5607
2012-06-14,69.2392,49.0784,31.67,17.1592,50.6412,15.8383,10.7279,10.7887,52.109,70.1503
2012-06-15,68.3377,50.1305,32.39,17.3035,51.8213,15.5549,10.7752,10.7045,52.4374,70.6187
2012-06-18,69.2686,49.9608,32.63,17.0521,52.7304,15.8563,10.8158,10.8916,52.8816,70.5137
2012-06-19,67.4754,50.7669,32.89,17.4066,53.9805,16.0857,11.0006,10.9197,53.7797,70.9256
2012-06-20,67.7007,50.5633,31.99,17.4725,54.0417,16.2387,10.7662,10.8729,52.7561,70.6995
2012-06-21,65.9354,48.0771,31.23,16.9284,51.6202,16.1847,10.4259,10.7045,50.3322,70.0453
2012-06-22,66.6219,48.8408,31.565,16.9449,51.3492,16.2522,10.3921,11.032,49.9169,70.1261
2012-06-25,65.1998,47.8989,30.845,16.3514,50.4401,15.8698,10.2321,10.6437,48.9029,69.3346
2012-06-26,64.582,47.8989,31.07,16.5781,51.1132,16.0632,10.489,10.8448,48.9802,69.6011
2012-06-27,64.327,47.4068,31.41,16.7924,50.4838,16.3016,10.7527,10.9103,48.4684,70.3926
2012-06-28,64.4447,48.0517,31.17,16.8996,50.6062,16.1937,10.6783,10.7513,47.2226,70.3926
2012-06-29,66.9063,50.9875,32.37,17.5549,52.136,16.1487,11.0186,11.2191,49.1637,72.3632
2012-07-02,66.3669,51.3269,32.19,17.6539,52.6168,16.3871,11.0592,11.177,56.9472,72.1048
2012-07-03,67.8675,51.8361,32.51,17.8764,54.1116,16.5311,11.093,11.6589,57.5942,72.444
2012-07-05,67.4752,51.1403,32.53,17.7033,53.8232,16.9224,11.1787,11.3501,58.6758,72.339
2012-07-06,67.7204,49.5875,31.37,17.5714,52.442,17.0753,11.0029,11.2659,57.8742,71.8705
2012-07-09,68.7501,49.0529,30.43,17.5426,51.9699,16.2567,11.0186,11.3033,57.3528,71.8463
2012-07-10,69.2895,48.3486,30.44,17.4313,51.4716,16.0587,10.942,11.322,55.8656,71.2729
2012-07-11,68.4559,48.4759,30.2,17.7075,50.0904,16.4636,10.7257,11.191,56.0587,70.9498
2012-07-12,70.2016,48.5947,30.14,17.4931,49.4173,16.4006,10.8969,11.1349,56.4354,69.7869
2012-07-13,70.2212,49.265,30.65,17.9712,50.6499,16.6255,11.2102,11.322,57.1307,70.7399
2012-07-16,69.0738,49.2566,30.4,17.8064,50.1079,16.7605,11.093,11.3314,57.2272,71.1518
2012-07-17,70.7116,49.4687,30.65,17.9754,50.0292,16.747,11.066,11.3033,57.5369,71.8625
2012-07-18,72.4868,50.0117,31.43,18.0949,48.6131,16.8009,11.7398,11.6963,59.3758,73.3889
2012-07-19,71.9572,50.3596,31.885,18.1526,50.2915,16.4141,11.5753,11.5513,58.4854,73.3566
2012-07-20,71.1333,50.0626,31.38,17.8394,49.8894,16.1127,11.5257,11.2332,57.8273,72.6782
2012-07-23,70.5351,49.002,30.64,17.4807,49.5659,15.9958,11.4266,11.1723,58.1951,72.1694
2012-07-24,69.9859,48.5947,30.015,17.32,47.9399,15.6044,11.2913,10.8542,57.2176,71.2648
2012-07-25,71.153,48.9341,30.33,17.0191,48.2022,15.4965,11.0389,10.9852,56.9562,71.6767
2012-07-26,68.0538,50.2408,30.945,17.0974,49.2774,15.5729,11.2034,11.0554,57.5563,73.1627
2012-07-27,68.2696,51.276,31.895,17.9259,50.8073,15.7798,11.5032,11.2098,58.2241,74.0673
2012-07-30,69.0444,51.2336,31.01,18.0702,50.8947,15.7169,11.4014,11.2565,57.5079,73.72
2012-07-31,68.7992,51.1657,30.88,18.0454,50.8947,15.6764,11.1819,11.2565,56.0755,73.6796
2012-08-01,66.7494,51.0809,30.69,18.0537,50.4838,15.2805,11.0122,11.0601,55.5916,73.6554
2012-08-02,65.8471,50.0881,30.58,17.7816,49.4173,15.1951,11.1118,11.0133,56.2691,72.7509
2012-08-03,66.7004,51.2081,32.02,18.3752,51.1657,15.4875,11.2996,10.4051,58.6306,74.0592
2012-08-06,67.7792,51.4457,32.14,18.5236,51.6727,15.6764,11.2701,10.6858,58.8532,73.825
2012-08-07,69.2994,51.7173,32.37,18.775,52.6518,15.6674,11.3403,10.7793,59.7823,74.0592
2012-08-08,69.2111,52.4385,32.51,18.8698,52.6081,15.5549,11.6005,10.901,60.4791,74.0027
2012-08-09,66.6121,52.2264,32.65,18.8368,53.2112,15.4335,11.7023,10.901,60.7695,73.9704
2012-08-10,67.279,52.2943,32.64,18.9028,53.3161,15.375,11.6412,10.8916,61.3114,74.5357
2012-08-13,67.7792,52.1839,32.27,18.9152,53.3861,15.339,11.6254,10.7793,61.1566,74.6245
2012-08-14,69.3092,51.9803,32.105,18.7781,52.8353,15.2805,11.5598,10.7887,60.9727,74.5438
2012-08-15,69.927,51.607,32.91,18.9484,53.2112,15.3435,11.7317,10.8729,61.6211,74.7376
2012-08-16,71.0647,51.887,33.65,19.0563,53.4997,15.3795,12.0711,11.1162,62.5212,75.7068
2012-08-17,71.4668,51.8276,33.8,19.1476,53.5959,15.375,12.1028,11.322,62.8019,76.1106
2012-08-20,70.2016,51.5815,33.92,19.1393,53.4648,15.6404,12.0689,11.2098,62.5406,75.8279
2012-08-21,70.6135,51.7427,33.75,19.3096,51.4541,15.6629,11.9738,11.1349,62.889,75.2787
2012-08-22,70.8097,52.2264,33.84,19.1352,50.6586,15.5055,11.9648,11.0413,62.0567,75.3272
2012-08-23,70.5743,51.6154,33.5,18.9774,49.5659,15.312,12.096,10.9712,61.6018,74.7582
2012-08-24,70.5841,52.2094,32.26,19.1726,49.3037,15.3255,12.139,10.9946,61.8824,75.4491
2012-08-27,70.0251,51.9718,32.32,19.1601,48.3508,15.2536,12.2386,10.9571,61.8631,75.254
2012-08-28,70.7018,51.6324,32.06,19.1767,47.6602,15.1051,12.2476,10.9946,61.9308,75.0183
2012-08-29,70.0643,51.7767,31.96,19.2348,47.8438,15.0691,12.2883,11.032,62.2502,75.124
2012-08-30,69.6524,51.887,31.46,19.1061,47.5553,15.0916,12.1028,10.9197,60.7404,74.5794
2012-08-31,69.7505,52.2688,31.27,19.1726,47.8438,15.0916,12.3788,11.0039,62.0954,75.2622
2012-09-04,68.9071,51.8106,31.435,19.3054,47.2756,15.0646,12.458,10.9291,63.3439,74.5144
2012-09-05,68.8874,52.0567,32.26,19.048,47.2581,15.2176,12.3607,11.0601,63.0922,74.5713
2012-09-06,69.9466,54.1949,32.79,19.6832,48.7354,15.456,12.5734,11.4437,65.9667,75.8148
2012-09-07,69.0345,54.6786,32.46,20.0486,49.7582,15.6494,12.5666,11.2472,66.7312,75.441
2012-09-10,68.5148,54.3222,32.13,19.9282,49.6096,15.6629,12.4807,11.2098,66.2764,73.6935
2012-09-11,69.1915,55.0519,32.43,20.1856,49.6359,15.501,12.5825,11.2191,66.4602,74.0999
2012-09-12,69.2307,55.298,32.42,20.1524,47.9749,15.6179,12.7228,11.1443,65.9086,73.8073
2012-09-13,68.1323,55.8326,32.81,20.4845,46.9221,15.6854,12.7884,11.2285,65.8118,74.8233
